 Y   \   X || 0.0000E+00 | 
==========================
-.9935E+05 || 0.4705E+01 | 
-.9934E+05 || 0.2475E+01 | 
-.9933E+05 || 0.1600E+01 | 
-.9932E+05 || 0.1111E+01 | 
-.9931E+05 || 0.7813E+00 | 
-.9930E+05 || 0.5317E+00 | 
-.9929E+05 || 0.3249E+00 | 
-.9928E+05 || 0.1405E+00 | 
-.9927E+05 || -.3492E-01 | 
-.9926E+05 || -.2126E+00 | 
-.9925E+05 || -.4040E+00 | 
-.9924E+05 || -.6249E+00 | 
-.9923E+05 || -.9004E+00 | 
-.9922E+05 || -.1280E+01 | 
-.9921E+05 || -.1881E+01 | 
-.9920E+05 || -.3078E+01 | 
-.9919E+05 || -.7115E+01 | 
-.9918E+05 || 0.2864E+02 | 
-.9917E+05 || 0.4705E+01 | 
-.9916E+05 || 0.2475E+01 | 
-.9915E+05 || 0.1600E+01 | 
-.9914E+05 || 0.1111E+01 | 
-.9913E+05 || 0.7813E+00 | 
-.9912E+05 || 0.5317E+00 | 
-.9911E+05 || 0.3249E+00 | 
-.9910E+05 || 0.1405E+00 | 
-.9909E+05 || -.3492E-01 | 
-.9908E+05 || -.2126E+00 | 
-.9907E+05 || -.4040E+00 | 
-.9906E+05 || -.6249E+00 | 
-.9905E+05 || -.9004E+00 | 
-.9904E+05 || -.1280E+01 | 
-.9903E+05 || -.1881E+01 | 
-.9902E+05 || -.3078E+01 | 
-.9901E+05 || -.7115E+01 | 
-.9900E+05 || 0.2864E+02 | 
-.9899E+05 || 0.4705E+01 | 
-.9898E+05 || 0.2475E+01 | 
-.9897E+05 || 0.1600E+01 | 
-.9896E+05 || 0.1111E+01 | 
-.9895E+05 || 0.7813E+00 | 
-.9894E+05 || 0.5317E+00 | 
-.9893E+05 || 0.3249E+00 | 
-.9892E+05 || 0.1405E+00 | 
-.9891E+05 || -.3492E-01 | 
-.9890E+05 || -.2126E+00 | 
-.9889E+05 || -.4040E+00 | 
-.9888E+05 || -.6249E+00 | 
-.9887E+05 || -.9004E+00 | 
-.9886E+05 || -.1280E+01 | 
-.9885E+05 || -.1881E+01 | 
-.9884E+05 || -.3078E+01 | 
-.9883E+05 || -.7115E+01 | 
-.9882E+05 || 0.2864E+02 | 
-.9881E+05 || 0.4705E+01 | 
-.9880E+05 || 0.2475E+01 | 
-.9879E+05 || 0.1600E+01 | 
-.9878E+05 || 0.1111E+01 | 
-.9877E+05 || 0.7813E+00 | 
-.9876E+05 || 0.5317E+00 | 
-.9875E+05 || 0.3249E+00 | 
-.9874E+05 || 0.1405E+00 | 
-.9873E+05 || -.3492E-01 | 
-.9872E+05 || -.2126E+00 | 
-.9871E+05 || -.4040E+00 | 
-.9870E+05 || -.6249E+00 | 
-.9869E+05 || -.9004E+00 | 
-.9868E+05 || -.1280E+01 | 
-.9867E+05 || -.1881E+01 | 
-.9866E+05 || -.3078E+01 | 
-.9865E+05 || -.7115E+01 | 
-.9864E+05 || 0.2864E+02 | 
-.9863E+05 || 0.4705E+01 | 
-.9862E+05 || 0.2475E+01 | 
-.9861E+05 || 0.1600E+01 | 
-.9860E+05 || 0.1111E+01 | 
-.9859E+05 || 0.7813E+00 | 
-.9858E+05 || 0.5317E+00 | 
-.9857E+05 || 0.3249E+00 | 
-.9856E+05 || 0.1405E+00 | 
-.9855E+05 || -.3492E-01 | 
-.9854E+05 || -.2126E+00 | 
-.9853E+05 || -.4040E+00 | 
-.9852E+05 || -.6249E+00 | 
-.9851E+05 || -.9004E+00 | 
-.9850E+05 || -.1280E+01 | 
-.9849E+05 || -.1881E+01 | 
-.9848E+05 || -.3078E+01 | 
-.9847E+05 || -.7115E+01 | 
-.9846E+05 || 0.2864E+02 | 
-.9845E+05 || 0.4705E+01 | 
-.9844E+05 || 0.2475E+01 | 
-.9843E+05 || 0.1600E+01 | 
-.9842E+05 || 0.1111E+01 | 
-.9841E+05 || 0.7813E+00 | 
-.9840E+05 || 0.5317E+00 | 
-.9839E+05 || 0.3249E+00 | 
-.9838E+05 || 0.1405E+00 | 
-.9837E+05 || -.3492E-01 | 
-.9836E+05 || -.2126E+00 | 
-.9835E+05 || -.4040E+00 | 
-.9834E+05 || -.6249E+00 | 
-.9833E+05 || -.9004E+00 | 
-.9832E+05 || -.1280E+01 | 
-.9831E+05 || -.1881E+01 | 
-.9830E+05 || -.3078E+01 | 
-.9829E+05 || -.7115E+01 | 
-.9828E+05 || 0.2864E+02 | 
-.9827E+05 || 0.4705E+01 | 
-.9826E+05 || 0.2475E+01 | 
-.9825E+05 || 0.1600E+01 | 
-.9824E+05 || 0.1111E+01 | 
-.9823E+05 || 0.7813E+00 | 
-.9822E+05 || 0.5317E+00 | 
-.9821E+05 || 0.3249E+00 | 
-.9820E+05 || 0.1405E+00 | 
-.9819E+05 || -.3492E-01 | 
-.9818E+05 || -.2126E+00 | 
-.9817E+05 || -.4040E+00 | 
-.9816E+05 || -.6249E+00 | 
-.9815E+05 || -.9004E+00 | 
-.9814E+05 || -.1280E+01 | 
-.9813E+05 || -.1881E+01 | 
-.9812E+05 || -.3078E+01 | 
-.9811E+05 || -.7115E+01 | 
-.9810E+05 || 0.2864E+02 | 
-.9809E+05 || 0.4705E+01 | 
-.9808E+05 || 0.2475E+01 | 
-.9807E+05 || 0.1600E+01 | 
-.9806E+05 || 0.1111E+01 | 
-.9805E+05 || 0.7813E+00 | 
-.9804E+05 || 0.5317E+00 | 
-.9803E+05 || 0.3249E+00 | 
-.9802E+05 || 0.1405E+00 | 
-.9801E+05 || -.3492E-01 | 
-.9800E+05 || -.2126E+00 | 
-.9799E+05 || -.4040E+00 | 
-.9798E+05 || -.6249E+00 | 
-.9797E+05 || -.9004E+00 | 
-.9796E+05 || -.1280E+01 | 
-.9795E+05 || -.1881E+01 | 
-.9794E+05 || -.3078E+01 | 
-.9793E+05 || -.7115E+01 | 
-.9792E+05 || 0.2864E+02 | 
-.9791E+05 || 0.4705E+01 | 
-.9790E+05 || 0.2475E+01 | 
-.9789E+05 || 0.1600E+01 | 
-.9788E+05 || 0.1111E+01 | 
-.9787E+05 || 0.7813E+00 | 
-.9786E+05 || 0.5317E+00 | 
-.9785E+05 || 0.3249E+00 | 
-.9784E+05 || 0.1405E+00 | 
-.9783E+05 || -.3492E-01 | 
-.9782E+05 || -.2126E+00 | 
-.9781E+05 || -.4040E+00 | 
-.9780E+05 || -.6249E+00 | 
-.9779E+05 || -.9004E+00 | 
-.9778E+05 || -.1280E+01 | 
-.9777E+05 || -.1881E+01 | 
-.9776E+05 || -.3078E+01 | 
-.9775E+05 || -.7115E+01 | 
-.9774E+05 || 0.2864E+02 | 
-.9773E+05 || 0.4705E+01 | 
-.9772E+05 || 0.2475E+01 | 
-.9771E+05 || 0.1600E+01 | 
-.9770E+05 || 0.1111E+01 | 
-.9769E+05 || 0.7813E+00 | 
-.9768E+05 || 0.5317E+00 | 
-.9767E+05 || 0.3249E+00 | 
-.9766E+05 || 0.1405E+00 | 
-.9765E+05 || -.3492E-01 | 
-.9764E+05 || -.2126E+00 | 
-.9763E+05 || -.4040E+00 | 
-.9762E+05 || -.6249E+00 | 
-.9761E+05 || -.9004E+00 | 
-.9760E+05 || -.1280E+01 | 
-.9759E+05 || -.1881E+01 | 
-.9758E+05 || -.3078E+01 | 
-.9757E+05 || -.7115E+01 | 
-.9756E+05 || 0.2864E+02 | 
-.9755E+05 || 0.4705E+01 | 
-.9754E+05 || 0.2475E+01 | 
-.9753E+05 || 0.1600E+01 | 
-.9752E+05 || 0.1111E+01 | 
-.9751E+05 || 0.7813E+00 | 
-.9750E+05 || 0.5317E+00 | 
-.9749E+05 || 0.3249E+00 | 
-.9748E+05 || 0.1405E+00 | 
-.9747E+05 || -.3492E-01 | 
-.9746E+05 || -.2126E+00 | 
-.9745E+05 || -.4040E+00 | 
-.9744E+05 || -.6249E+00 | 
-.9743E+05 || -.9004E+00 | 
-.9742E+05 || -.1280E+01 | 
-.9741E+05 || -.1881E+01 | 
-.9740E+05 || -.3078E+01 | 
-.9739E+05 || -.7115E+01 | 
-.9738E+05 || 0.2864E+02 | 
-.9737E+05 || 0.4705E+01 | 
-.9736E+05 || 0.2475E+01 | 
-.9735E+05 || 0.1600E+01 | 
-.9734E+05 || 0.1111E+01 | 
-.9733E+05 || 0.7813E+00 | 
-.9732E+05 || 0.5317E+00 | 
-.9731E+05 || 0.3249E+00 | 
-.9730E+05 || 0.1405E+00 | 
-.9729E+05 || -.3492E-01 | 
-.9728E+05 || -.2126E+00 | 
-.9727E+05 || -.4040E+00 | 
-.9726E+05 || -.6249E+00 | 
-.9725E+05 || -.9004E+00 | 
-.9724E+05 || -.1280E+01 | 
-.9723E+05 || -.1881E+01 | 
-.9722E+05 || -.3078E+01 | 
-.9721E+05 || -.7115E+01 | 
-.9720E+05 || 0.2864E+02 | 
-.9719E+05 || 0.4705E+01 | 
-.9718E+05 || 0.2475E+01 | 
-.9717E+05 || 0.1600E+01 | 
-.9716E+05 || 0.1111E+01 | 
-.9715E+05 || 0.7813E+00 | 
-.9714E+05 || 0.5317E+00 | 
-.9713E+05 || 0.3249E+00 | 
-.9712E+05 || 0.1405E+00 | 
-.9711E+05 || -.3492E-01 | 
-.9710E+05 || -.2126E+00 | 
-.9709E+05 || -.4040E+00 | 
-.9708E+05 || -.6249E+00 | 
-.9707E+05 || -.9004E+00 | 
-.9706E+05 || -.1280E+01 | 
-.9705E+05 || -.1881E+01 | 
-.9704E+05 || -.3078E+01 | 
-.9703E+05 || -.7115E+01 | 
-.9702E+05 || 0.2864E+02 | 
-.9701E+05 || 0.4705E+01 | 
-.9700E+05 || 0.2475E+01 | 
-.9699E+05 || 0.1600E+01 | 
-.9698E+05 || 0.1111E+01 | 
-.9697E+05 || 0.7813E+00 | 
-.9696E+05 || 0.5317E+00 | 
-.9695E+05 || 0.3249E+00 | 
-.9694E+05 || 0.1405E+00 | 
-.9693E+05 || -.3492E-01 | 
-.9692E+05 || -.2126E+00 | 
-.9691E+05 || -.4040E+00 | 
-.9690E+05 || -.6249E+00 | 
-.9689E+05 || -.9004E+00 | 
-.9688E+05 || -.1280E+01 | 
-.9687E+05 || -.1881E+01 | 
-.9686E+05 || -.3078E+01 | 
-.9685E+05 || -.7115E+01 | 
-.9684E+05 || 0.2864E+02 | 
-.9683E+05 || 0.4705E+01 | 
-.9682E+05 || 0.2475E+01 | 
-.9681E+05 || 0.1600E+01 | 
-.9680E+05 || 0.1111E+01 | 
-.9679E+05 || 0.7813E+00 | 
-.9678E+05 || 0.5317E+00 | 
-.9677E+05 || 0.3249E+00 | 
-.9676E+05 || 0.1405E+00 | 
-.9675E+05 || -.3492E-01 | 
-.9674E+05 || -.2126E+00 | 
-.9673E+05 || -.4040E+00 | 
-.9672E+05 || -.6249E+00 | 
-.9671E+05 || -.9004E+00 | 
-.9670E+05 || -.1280E+01 | 
-.9669E+05 || -.1881E+01 | 
-.9668E+05 || -.3078E+01 | 
-.9667E+05 || -.7115E+01 | 
-.9666E+05 || 0.2864E+02 | 
-.9665E+05 || 0.4705E+01 | 
-.9664E+05 || 0.2475E+01 | 
-.9663E+05 || 0.1600E+01 | 
-.9662E+05 || 0.1111E+01 | 
-.9661E+05 || 0.7813E+00 | 
-.9660E+05 || 0.5317E+00 | 
-.9659E+05 || 0.3249E+00 | 
-.9658E+05 || 0.1405E+00 | 
-.9657E+05 || -.3492E-01 | 
-.9656E+05 || -.2126E+00 | 
-.9655E+05 || -.4040E+00 | 
-.9654E+05 || -.6249E+00 | 
-.9653E+05 || -.9004E+00 | 
-.9652E+05 || -.1280E+01 | 
-.9651E+05 || -.1881E+01 | 
-.9650E+05 || -.3078E+01 | 
-.9649E+05 || -.7115E+01 | 
-.9648E+05 || 0.2864E+02 | 
-.9647E+05 || 0.4705E+01 | 
-.9646E+05 || 0.2475E+01 | 
-.9645E+05 || 0.1600E+01 | 
-.9644E+05 || 0.1111E+01 | 
-.9643E+05 || 0.7813E+00 | 
-.9642E+05 || 0.5317E+00 | 
-.9641E+05 || 0.3249E+00 | 
-.9640E+05 || 0.1405E+00 | 
-.9639E+05 || -.3492E-01 | 
-.9638E+05 || -.2126E+00 | 
-.9637E+05 || -.4040E+00 | 
-.9636E+05 || -.6249E+00 | 
-.9635E+05 || -.9004E+00 | 
-.9634E+05 || -.1280E+01 | 
-.9633E+05 || -.1881E+01 | 
-.9632E+05 || -.3078E+01 | 
-.9631E+05 || -.7115E+01 | 
-.9630E+05 || 0.2864E+02 | 
-.9629E+05 || 0.4705E+01 | 
-.9628E+05 || 0.2475E+01 | 
-.9627E+05 || 0.1600E+01 | 
-.9626E+05 || 0.1111E+01 | 
-.9625E+05 || 0.7813E+00 | 
-.9624E+05 || 0.5317E+00 | 
-.9623E+05 || 0.3249E+00 | 
-.9622E+05 || 0.1405E+00 | 
-.9621E+05 || -.3492E-01 | 
-.9620E+05 || -.2126E+00 | 
-.9619E+05 || -.4040E+00 | 
-.9618E+05 || -.6249E+00 | 
-.9617E+05 || -.9004E+00 | 
-.9616E+05 || -.1280E+01 | 
-.9615E+05 || -.1881E+01 | 
-.9614E+05 || -.3078E+01 | 
-.9613E+05 || -.7115E+01 | 
-.9612E+05 || 0.2864E+02 | 
-.9611E+05 || 0.4705E+01 | 
-.9610E+05 || 0.2475E+01 | 
-.9609E+05 || 0.1600E+01 | 
-.9608E+05 || 0.1111E+01 | 
-.9607E+05 || 0.7813E+00 | 
-.9606E+05 || 0.5317E+00 | 
-.9605E+05 || 0.3249E+00 | 
-.9604E+05 || 0.1405E+00 | 
-.9603E+05 || -.3492E-01 | 
-.9602E+05 || -.2126E+00 | 
-.9601E+05 || -.4040E+00 | 
-.9600E+05 || -.6249E+00 | 
-.9599E+05 || -.9004E+00 | 
-.9598E+05 || -.1280E+01 | 
-.9597E+05 || -.1881E+01 | 
-.9596E+05 || -.3078E+01 | 
-.9595E+05 || -.7115E+01 | 
-.9594E+05 || 0.2864E+02 | 
-.9593E+05 || 0.4705E+01 | 
-.9592E+05 || 0.2475E+01 | 
-.9591E+05 || 0.1600E+01 | 
-.9590E+05 || 0.1111E+01 | 
-.9589E+05 || 0.7813E+00 | 
-.9588E+05 || 0.5317E+00 | 
-.9587E+05 || 0.3249E+00 | 
-.9586E+05 || 0.1405E+00 | 
-.9585E+05 || -.3492E-01 | 
-.9584E+05 || -.2126E+00 | 
-.9583E+05 || -.4040E+00 | 
-.9582E+05 || -.6249E+00 | 
-.9581E+05 || -.9004E+00 | 
-.9580E+05 || -.1280E+01 | 
-.9579E+05 || -.1881E+01 | 
-.9578E+05 || -.3078E+01 | 
-.9577E+05 || -.7115E+01 | 
-.9576E+05 || 0.2864E+02 | 
-.9575E+05 || 0.4705E+01 | 
-.9574E+05 || 0.2475E+01 | 
-.9573E+05 || 0.1600E+01 | 
-.9572E+05 || 0.1111E+01 | 
-.9571E+05 || 0.7813E+00 | 
-.9570E+05 || 0.5317E+00 | 
-.9569E+05 || 0.3249E+00 | 
-.9568E+05 || 0.1405E+00 | 
-.9567E+05 || -.3492E-01 | 
-.9566E+05 || -.2126E+00 | 
-.9565E+05 || -.4040E+00 | 
-.9564E+05 || -.6249E+00 | 
-.9563E+05 || -.9004E+00 | 
-.9562E+05 || -.1280E+01 | 
-.9561E+05 || -.1881E+01 | 
-.9560E+05 || -.3078E+01 | 
-.9559E+05 || -.7115E+01 | 
-.9558E+05 || 0.2864E+02 | 
-.9557E+05 || 0.4705E+01 | 
-.9556E+05 || 0.2475E+01 | 
-.9555E+05 || 0.1600E+01 | 
-.9554E+05 || 0.1111E+01 | 
-.9553E+05 || 0.7813E+00 | 
-.9552E+05 || 0.5317E+00 | 
-.9551E+05 || 0.3249E+00 | 
-.9550E+05 || 0.1405E+00 | 
-.9549E+05 || -.3492E-01 | 
-.9548E+05 || -.2126E+00 | 
-.9547E+05 || -.4040E+00 | 
-.9546E+05 || -.6249E+00 | 
-.9545E+05 || -.9004E+00 | 
-.9544E+05 || -.1280E+01 | 
-.9543E+05 || -.1881E+01 | 
-.9542E+05 || -.3078E+01 | 
-.9541E+05 || -.7115E+01 | 
-.9540E+05 || 0.2864E+02 | 
-.9539E+05 || 0.4705E+01 | 
-.9538E+05 || 0.2475E+01 | 
-.9537E+05 || 0.1600E+01 | 
-.9536E+05 || 0.1111E+01 | 
-.9535E+05 || 0.7813E+00 | 
-.9534E+05 || 0.5317E+00 | 
-.9533E+05 || 0.3249E+00 | 
-.9532E+05 || 0.1405E+00 | 
-.9531E+05 || -.3492E-01 | 
-.9530E+05 || -.2126E+00 | 
-.9529E+05 || -.4040E+00 | 
-.9528E+05 || -.6249E+00 | 
-.9527E+05 || -.9004E+00 | 
-.9526E+05 || -.1280E+01 | 
-.9525E+05 || -.1881E+01 | 
-.9524E+05 || -.3078E+01 | 
-.9523E+05 || -.7115E+01 | 
-.9522E+05 || 0.2864E+02 | 
-.9521E+05 || 0.4705E+01 | 
-.9520E+05 || 0.2475E+01 | 
-.9519E+05 || 0.1600E+01 | 
-.9518E+05 || 0.1111E+01 | 
-.9517E+05 || 0.7813E+00 | 
-.9516E+05 || 0.5317E+00 | 
-.9515E+05 || 0.3249E+00 | 
-.9514E+05 || 0.1405E+00 | 
-.9513E+05 || -.3492E-01 | 
-.9512E+05 || -.2126E+00 | 
-.9511E+05 || -.4040E+00 | 
-.9510E+05 || -.6249E+00 | 
-.9509E+05 || -.9004E+00 | 
-.9508E+05 || -.1280E+01 | 
-.9507E+05 || -.1881E+01 | 
-.9506E+05 || -.3078E+01 | 
-.9505E+05 || -.7115E+01 | 
-.9504E+05 || 0.2864E+02 | 
-.9503E+05 || 0.4705E+01 | 
-.9502E+05 || 0.2475E+01 | 
-.9501E+05 || 0.1600E+01 | 
-.9500E+05 || 0.1111E+01 | 
-.9499E+05 || 0.7813E+00 | 
-.9498E+05 || 0.5317E+00 | 
-.9497E+05 || 0.3249E+00 | 
-.9496E+05 || 0.1405E+00 | 
-.9495E+05 || -.3492E-01 | 
-.9494E+05 || -.2126E+00 | 
-.9493E+05 || -.4040E+00 | 
-.9492E+05 || -.6249E+00 | 
-.9491E+05 || -.9004E+00 | 
-.9490E+05 || -.1280E+01 | 
-.9489E+05 || -.1881E+01 | 
-.9488E+05 || -.3078E+01 | 
-.9487E+05 || -.7115E+01 | 
-.9486E+05 || 0.2864E+02 | 
-.9485E+05 || 0.4705E+01 | 
-.9484E+05 || 0.2475E+01 | 
-.9483E+05 || 0.1600E+01 | 
-.9482E+05 || 0.1111E+01 | 
-.9481E+05 || 0.7813E+00 | 
-.9480E+05 || 0.5317E+00 | 
-.9479E+05 || 0.3249E+00 | 
-.9478E+05 || 0.1405E+00 | 
-.9477E+05 || -.3492E-01 | 
-.9476E+05 || -.2126E+00 | 
-.9475E+05 || -.4040E+00 | 
-.9474E+05 || -.6249E+00 | 
-.9473E+05 || -.9004E+00 | 
-.9472E+05 || -.1280E+01 | 
-.9471E+05 || -.1881E+01 | 
-.9470E+05 || -.3078E+01 | 
-.9469E+05 || -.7115E+01 | 
-.9468E+05 || 0.2864E+02 | 
-.9467E+05 || 0.4705E+01 | 
-.9466E+05 || 0.2475E+01 | 
-.9465E+05 || 0.1600E+01 | 
-.9464E+05 || 0.1111E+01 | 
-.9463E+05 || 0.7813E+00 | 
-.9462E+05 || 0.5317E+00 | 
-.9461E+05 || 0.3249E+00 | 
-.9460E+05 || 0.1405E+00 | 
-.9459E+05 || -.3492E-01 | 
-.9458E+05 || -.2126E+00 | 
-.9457E+05 || -.4040E+00 | 
-.9456E+05 || -.6249E+00 | 
-.9455E+05 || -.9004E+00 | 
-.9454E+05 || -.1280E+01 | 
-.9453E+05 || -.1881E+01 | 
-.9452E+05 || -.3078E+01 | 
-.9451E+05 || -.7115E+01 | 
-.9450E+05 || 0.2864E+02 | 
-.9449E+05 || 0.4705E+01 | 
-.9448E+05 || 0.2475E+01 | 
-.9447E+05 || 0.1600E+01 | 
-.9446E+05 || 0.1111E+01 | 
-.9445E+05 || 0.7813E+00 | 
-.9444E+05 || 0.5317E+00 | 
-.9443E+05 || 0.3249E+00 | 
-.9442E+05 || 0.1405E+00 | 
-.9441E+05 || -.3492E-01 | 
-.9440E+05 || -.2126E+00 | 
-.9439E+05 || -.4040E+00 | 
-.9438E+05 || -.6249E+00 | 
-.9437E+05 || -.9004E+00 | 
-.9436E+05 || -.1280E+01 | 
-.9435E+05 || -.1881E+01 | 
-.9434E+05 || -.3078E+01 | 
-.9433E+05 || -.7115E+01 | 
-.9432E+05 || 0.2864E+02 | 
-.9431E+05 || 0.4705E+01 | 
-.9430E+05 || 0.2475E+01 | 
-.9429E+05 || 0.1600E+01 | 
-.9428E+05 || 0.1111E+01 | 
-.9427E+05 || 0.7813E+00 | 
-.9426E+05 || 0.5317E+00 | 
-.9425E+05 || 0.3249E+00 | 
-.9424E+05 || 0.1405E+00 | 
-.9423E+05 || -.3492E-01 | 
-.9422E+05 || -.2126E+00 | 
-.9421E+05 || -.4040E+00 | 
-.9420E+05 || -.6249E+00 | 
-.9419E+05 || -.9004E+00 | 
-.9418E+05 || -.1280E+01 | 
-.9417E+05 || -.1881E+01 | 
-.9416E+05 || -.3078E+01 | 
-.9415E+05 || -.7115E+01 | 
-.9414E+05 || 0.2864E+02 | 
-.9413E+05 || 0.4705E+01 | 
-.9412E+05 || 0.2475E+01 | 
-.9411E+05 || 0.1600E+01 | 
-.9410E+05 || 0.1111E+01 | 
-.9409E+05 || 0.7813E+00 | 
-.9408E+05 || 0.5317E+00 | 
-.9407E+05 || 0.3249E+00 | 
-.9406E+05 || 0.1405E+00 | 
-.9405E+05 || -.3492E-01 | 
-.9404E+05 || -.2126E+00 | 
-.9403E+05 || -.4040E+00 | 
-.9402E+05 || -.6249E+00 | 
-.9401E+05 || -.9004E+00 | 
-.9400E+05 || -.1280E+01 | 
-.9399E+05 || -.1881E+01 | 
-.9398E+05 || -.3078E+01 | 
-.9397E+05 || -.7115E+01 | 
-.9396E+05 || 0.2864E+02 | 
-.9395E+05 || 0.4705E+01 | 
-.9394E+05 || 0.2475E+01 | 
-.9393E+05 || 0.1600E+01 | 
-.9392E+05 || 0.1111E+01 | 
-.9391E+05 || 0.7813E+00 | 
-.9390E+05 || 0.5317E+00 | 
-.9389E+05 || 0.3249E+00 | 
-.9388E+05 || 0.1405E+00 | 
-.9387E+05 || -.3492E-01 | 
-.9386E+05 || -.2126E+00 | 
-.9385E+05 || -.4040E+00 | 
-.9384E+05 || -.6249E+00 | 
-.9383E+05 || -.9004E+00 | 
-.9382E+05 || -.1280E+01 | 
-.9381E+05 || -.1881E+01 | 
-.9380E+05 || -.3078E+01 | 
-.9379E+05 || -.7115E+01 | 
-.9378E+05 || 0.2864E+02 | 
-.9377E+05 || 0.4705E+01 | 
-.9376E+05 || 0.2475E+01 | 
-.9375E+05 || 0.1600E+01 | 
-.9374E+05 || 0.1111E+01 | 
-.9373E+05 || 0.7813E+00 | 
-.9372E+05 || 0.5317E+00 | 
-.9371E+05 || 0.3249E+00 | 
-.9370E+05 || 0.1405E+00 | 
-.9369E+05 || -.3492E-01 | 
-.9368E+05 || -.2126E+00 | 
-.9367E+05 || -.4040E+00 | 
-.9366E+05 || -.6249E+00 | 
-.9365E+05 || -.9004E+00 | 
-.9364E+05 || -.1280E+01 | 
-.9363E+05 || -.1881E+01 | 
-.9362E+05 || -.3078E+01 | 
-.9361E+05 || -.7115E+01 | 
-.9360E+05 || 0.2864E+02 | 
-.9359E+05 || 0.4705E+01 | 
-.9358E+05 || 0.2475E+01 | 
-.9357E+05 || 0.1600E+01 | 
-.9356E+05 || 0.1111E+01 | 
-.9355E+05 || 0.7813E+00 | 
-.9354E+05 || 0.5317E+00 | 
-.9353E+05 || 0.3249E+00 | 
-.9352E+05 || 0.1405E+00 | 
-.9351E+05 || -.3492E-01 | 
-.9350E+05 || -.2126E+00 | 
-.9349E+05 || -.4040E+00 | 
-.9348E+05 || -.6249E+00 | 
-.9347E+05 || -.9004E+00 | 
-.9346E+05 || -.1280E+01 | 
-.9345E+05 || -.1881E+01 | 
-.9344E+05 || -.3078E+01 | 
-.9343E+05 || -.7115E+01 | 
-.9342E+05 || 0.2864E+02 | 
-.9341E+05 || 0.4705E+01 | 
-.9340E+05 || 0.2475E+01 | 
-.9339E+05 || 0.1600E+01 | 
-.9338E+05 || 0.1111E+01 | 
-.9337E+05 || 0.7813E+00 | 
-.9336E+05 || 0.5317E+00 | 
-.9335E+05 || 0.3249E+00 | 
-.9334E+05 || 0.1405E+00 | 
-.9333E+05 || -.3492E-01 | 
-.9332E+05 || -.2126E+00 | 
-.9331E+05 || -.4040E+00 | 
-.9330E+05 || -.6249E+00 | 
-.9329E+05 || -.9004E+00 | 
-.9328E+05 || -.1280E+01 | 
-.9327E+05 || -.1881E+01 | 
-.9326E+05 || -.3078E+01 | 
-.9325E+05 || -.7115E+01 | 
-.9324E+05 || 0.2864E+02 | 
-.9323E+05 || 0.4705E+01 | 
-.9322E+05 || 0.2475E+01 | 
-.9321E+05 || 0.1600E+01 | 
